objectid,identifier,occurrence_date,day_of_week,occurrence_month,occurrence_day,occurrence_year,occurrence_hour,compstat_month,compstat_day,compstat_year,offense,offense_classification,sector,precinct,borough,jurisdiction,xcoordinate,ycoordinate,location_1_zip,location_1_city,location_1_state,location_1_address,serialid
800606,413799c4,2012-07-26T14:30:00+00:00,Thursday,Jul,26,2012,14,7,26,2012,GRAND LARCENY,FELONY,H,103,QUEENS,N.Y. POLICE DEPT,1044154,193039,,,,,800606
803227,b24129fc,2014-11-14T17:45:00+00:00,Friday,Nov,14,2014,17,11,14,2014,GRAND LARCENY,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1019226,245264,,,,,803227
803228,355e17f6,2014-11-14T17:50:00+00:00,Friday,Nov,14,2014,17,11,14,2014,FELONY ASSAULT,FELONY,,88,BROOKLYN,N.Y. HOUSING POLICE,992297,188389,,,,,803228
802291,6f63a121,2012-09-30T14:09:00+00:00,Sunday,Sep,30,2012,14,9,30,2012,FELONY ASSAULT,FELONY,I,105,QUEENS,N.Y. POLICE DEPT,1053251,198279,,,,,802291
803229,cc2ea61f,2014-11-14T17:50:00+00:00,Friday,Nov,14,2014,17,11,14,2014,ROBBERY,FELONY,D,107,QUEENS,N.Y. POLICE DEPT,1047965,205967,,,,,803229
802292,c9e7786d,2012-09-30T14:14:00+00:00,Sunday,Sep,30,2012,14,9,30,2012,FELONY ASSAULT,FELONY,K,32,MANHATTAN,N.Y. POLICE DEPT,999874,238251,,,,,802292
803231,238c633f,2012-04-15T03:00:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,FELONY ASSAULT,FELONY,C,48,BRONX,N.Y. POLICE DEPT,1011432,247605,,,,,803231
802294,6ecc3a71,2012-09-30T14:30:00+00:00,Sunday,Sep,30,2012,14,9,30,2012,GRAND LARCENY,FELONY,E,5,MANHATTAN,N.Y. POLICE DEPT,985389,201788,,,,,802294
800613,8f2883e3,2012-09-19T17:25:00+00:00,Wednesday,Sep,19,2012,17,9,20,2012,FELONY ASSAULT,FELONY,K,75,BROOKLYN,N.Y. HOUSING POLICE,1017482,180449,,,,,800613
803234,7d728105,2012-04-15T03:10:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,FELONY ASSAULT,FELONY,,45,BRONX,N.Y. POLICE DEPT,1029449,245164,,,,,803234
803235,27b8c799,2012-04-15T03:21:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,ROBBERY,FELONY,A,10,MANHATTAN,N.Y. POLICE DEPT,983621,208914,,,,,803235
803236,b6de84a9,2012-04-15T03:29:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,BURGLARY,FELONY,E,23,MANHATTAN,N.Y. POLICE DEPT,1000267,228200,,,,,803236
803237,b023f462,2012-04-15T03:30:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,GRAND LARCENY,FELONY,I,6,MANHATTAN,N.Y. POLICE DEPT,982272,208865,,,,,803237
800618,557c9d99,2012-09-19T17:30:00+00:00,Wednesday,Sep,19,2012,17,9,26,2012,GRAND LARCENY,FELONY,G,41,BRONX,N.Y. POLICE DEPT,1013619,238885,,,,,800618
803239,98a3b8fa,2012-04-15T03:40:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,ROBBERY,FELONY,J,40,BRONX,N.Y. POLICE DEPT,1004257,234906,,,,,803239
800619,c25e7d2d,2012-09-19T17:40:00+00:00,Wednesday,Sep,19,2012,17,9,19,2012,BURGLARY,FELONY,B,107,QUEENS,N.Y. POLICE DEPT,1037764,198771,,,,,800619
803240,dcd91f78,2012-04-15T03:45:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,FELONY ASSAULT,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018029,240747,,,,,803240
800620,a6693611,2012-09-19T17:40:00+00:00,Wednesday,Sep,19,2012,17,9,19,2012,BURGLARY,FELONY,D,109,QUEENS,N.Y. POLICE DEPT,1036542,212135,,,,,800620
803241,5da08e09,2012-04-15T03:50:00+00:00,Sunday,Apr,15,2012,3,4,15,2012,BURGLARY,FELONY,E,83,BROOKLYN,N.Y. POLICE DEPT,1003183,192859,,,,,803241
803246,b693ea7a,2012-04-15T04:00:00+00:00,Sunday,Apr,15,2012,4,4,16,2012,FELONY ASSAULT,FELONY,H,111,QUEENS,N.Y. POLICE DEPT,1048019,216316,,,,,803246
802308,aed72262,2014-11-14T12:55:00+00:00,Friday,Nov,14,2014,12,11,14,2014,GRAND LARCENY,FELONY,G,45,BRONX,N.Y. POLICE DEPT,1030780,247969,,,,,802308
803248,c337200c,2012-04-15T04:15:00+00:00,Sunday,Apr,15,2012,4,4,15,2012,FELONY ASSAULT,FELONY,A,6,MANHATTAN,N.Y. POLICE DEPT,983859,205623,,,,,803248
802310,ed0fd72,2014-11-14T13:00:00+00:00,Friday,Nov,14,2014,13,11,15,2014,ROBBERY,FELONY,H,41,BRONX,N.Y. POLICE DEPT,1015150,240413,,,,,802310
800629,27ad7833,2012-09-19T18:40:00+00:00,Wednesday,Sep,19,2012,18,9,19,2012,FELONY ASSAULT,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010930,196318,,,,,800629
802312,1ed98f9a,2014-11-14T13:25:00+00:00,Friday,Nov,14,2014,13,11,14,2014,ROBBERY,FELONY,K,61,BROOKLYN,N.Y. TRANSIT POLICE,996077,161202,,,,,802312
800631,71bbbeaf,2012-09-19T19:00:00+00:00,Wednesday,Sep,19,2012,19,9,21,2012,GRAND LARCENY,FELONY,C,123,STATEN ISLAND,N.Y. POLICE DEPT,926873,128365,,,,,800631
803252,c5e0385b,2011-12-08T12:00:00+00:00,Thursday,Dec,8,2011,12,12,12,2011,BURGLARY,FELONY,F,72,BROOKLYN,N.Y. POLICE DEPT,980499,175009,,,,,803252
800633,8403dda9,2012-12-11T13:30:00+00:00,Tuesday,Dec,11,2012,13,12,11,2012,BURGLARY,FELONY,F,52,BRONX,N.Y. POLICE DEPT,1014102,255936,,,,,800633
803254,9a0c75c9,2011-12-08T12:00:00+00:00,Thursday,Dec,8,2011,12,12,22,2011,BURGLARY,FELONY,D,83,BROOKLYN,N.Y. POLICE DEPT,1005851,190904,,,,,803254
802316,39ba0732,2014-11-14T14:00:00+00:00,Friday,Nov,14,2014,14,11,15,2014,BURGLARY,FELONY,F,69,BROOKLYN,N.Y. POLICE DEPT,1015045,172945,,,,,802316
802317,e82c9516,2014-11-14T14:00:00+00:00,Friday,Nov,14,2014,14,11,21,2014,GRAND LARCENY,FELONY,C,83,BROOKLYN,N.Y. POLICE DEPT,1008089,191730,,,,,802317
802318,c39fae46,2014-11-14T14:00:00+00:00,Friday,Nov,14,2014,14,11,18,2014,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,982796,204905,,,,,802318
802319,2f585098,2014-11-14T14:00:00+00:00,Friday,Nov,14,2014,14,11,14,2014,BURGLARY,FELONY,K,109,QUEENS,N.Y. POLICE DEPT,1034334,217729,,,,,802319
800639,1af59724,2012-12-11T14:00:00+00:00,Tuesday,Dec,11,2012,14,1,16,2013,GRAND LARCENY,FELONY,E,17,MANHATTAN,N.Y. POLICE DEPT,991907,213846,,,,,800639
803260,af69f576,2011-12-08T12:18:00+00:00,Thursday,Dec,8,2011,12,12,8,2011,BURGLARY,FELONY,B,84,BROOKLYN,N.Y. POLICE DEPT,985144,193345,,,,,803260
802321,7febf0de,2014-11-14T14:05:00+00:00,Friday,Nov,14,2014,14,11,15,2014,BURGLARY,FELONY,J,75,BROOKLYN,N.Y. POLICE DEPT,1013020,179218,,,,,802321
800642,13617890,2012-12-11T14:30:00+00:00,Tuesday,Dec,11,2012,14,12,13,2012,FELONY ASSAULT,FELONY,A,62,BROOKLYN,N.Y. POLICE DEPT,987755,160834,,,,,800642
803263,bffcc128,2011-12-08T12:30:00+00:00,Thursday,Dec,8,2011,12,12,8,2011,GRAND LARCENY,FELONY,I,32,MANHATTAN,N.Y. POLICE DEPT,998854,236861,,,,,803263
803271,d8820e55,2014-03-21T13:33:00+00:00,Friday,Mar,21,2014,13,3,22,2014,GRAND LARCENY,FELONY,D,102,QUEENS,N.Y. POLICE DEPT,1025065,191942,,,,,803271
802331,ed2b7c7,2012-04-15T00:50:00+00:00,Sunday,Apr,15,2012,0,4,15,2012,ROBBERY,FELONY,D,75,BROOKLYN,N.Y. POLICE DEPT,1021780,185985,,,,,802331
803274,845e5d64,2014-03-21T13:50:00+00:00,Friday,Mar,21,2014,13,3,21,2014,ROBBERY,FELONY,A,23,MANHATTAN,N.Y. HOUSING POLICE,1000866,226632,,,,,803274
802334,82d1989,2012-04-15T01:00:00+00:00,Sunday,Apr,15,2012,1,4,25,2012,BURGLARY,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,992433,171573,,,,,802334
803276,2f84db2f,2014-03-21T14:00:00+00:00,Friday,Mar,21,2014,14,4,2,2014,GRAND LARCENY,FELONY,B,108,QUEENS,N.Y. POLICE DEPT,997678,211305,,,,,803276
803277,1c65ef7d,2014-03-21T14:00:00+00:00,Friday,Mar,21,2014,14,3,22,2014,BURGLARY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1020535,214241,,,,,803277
800654,4cb2cfe3,2011-11-10T07:00:00+00:00,Thursday,Nov,10,2011,7,11,10,2011,BURGLARY,FELONY,H,72,BROOKLYN,N.Y. POLICE DEPT,979902,171803,,,,,800654
802338,d36cc670,2012-04-15T01:00:00+00:00,Sunday,Apr,15,2012,1,4,15,2012,ROBBERY,FELONY,F,49,BRONX,N.Y. POLICE DEPT,1024922,253707,,,,,802338
800656,64151371,2011-11-10T07:00:00+00:00,Thursday,Nov,10,2011,7,11,10,2011,GRAND LARCENY OF MOTOR VEHICLE,FELONY,N,113,QUEENS,N.Y. POLICE DEPT,1051659,193779,,,,,800656
803281,bc4b01e7,2014-03-21T14:30:00+00:00,Friday,Mar,21,2014,14,3,21,2014,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,69,BROOKLYN,N.Y. POLICE DEPT,1016260,171931,,,,,803281
803282,e72aaaef,2014-03-21T14:30:00+00:00,Friday,Mar,21,2014,14,3,21,2014,GRAND LARCENY,FELONY,C,105,QUEENS,N.Y. POLICE DEPT,1058154,180087,,,,,803282
803283,ff016768,2014-03-21T14:30:00+00:00,Friday,Mar,21,2014,14,3,21,2014,BURGLARY,FELONY,H,109,QUEENS,N.Y. POLICE DEPT,1038881,215731,,,,,803283
803284,e6bddf7,2014-03-21T14:45:00+00:00,Friday,Mar,21,2014,14,3,21,2014,GRAND LARCENY,FELONY,C,69,BROOKLYN,N.Y. POLICE DEPT,1010639,172794,,,,,803284
802342,aae7ad7d,2012-04-15T01:10:00+00:00,Sunday,Apr,15,2012,1,4,15,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,106,QUEENS,N.Y. POLICE DEPT,1028590,175657,,,,,802342
800661,743c3c1b,2011-11-10T07:45:00+00:00,Thursday,Nov,10,2011,7,11,10,2011,ROBBERY,FELONY,C,62,BROOKLYN,N.Y. POLICE DEPT,985929,156007,,,,,800661
803286,2d0fc7b0,2014-03-21T14:45:00+00:00,Friday,Mar,21,2014,14,3,21,2014,ROBBERY,FELONY,H,103,QUEENS,N.Y. POLICE DEPT,1043991,193406,,,,,803286
803287,cef0153d,2014-03-21T15:00:00+00:00,Friday,Mar,21,2014,15,3,21,2014,BURGLARY,FELONY,J,66,BROOKLYN,N.Y. POLICE DEPT,986716,172240,,,,,803287
802346,c1f202a7,2011-12-08T08:00:00+00:00,Thursday,Dec,8,2011,8,2,17,2012,GRAND LARCENY,FELONY,C,41,BRONX,N.Y. POLICE DEPT,1015202,235082,,,,,802346
803289,e5a21c86,2014-03-21T15:00:00+00:00,Friday,Mar,21,2014,15,3,21,2014,GRAND LARCENY,FELONY,B,73,BROOKLYN,N.Y. POLICE DEPT,1008913,186855,,,,,803289
803291,398329b0,2012-02-22T11:00:00+00:00,Wednesday,Feb,22,2012,11,2,22,2012,GRAND LARCENY,FELONY,C,47,BRONX,N.Y. POLICE DEPT,1024351,260918,,,,,803291
802349,27c780e9,2011-12-08T08:20:00+00:00,Thursday,Dec,8,2011,8,12,8,2011,BURGLARY,FELONY,I,66,BROOKLYN,N.Y. POLICE DEPT,985782,171983,,,,,802349
800668,e9e922e1,2011-11-10T08:00:00+00:00,Thursday,Nov,10,2011,8,11,10,2011,FELONY ASSAULT,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1051345,181878,,,,,800668
802351,b8446807,2011-12-08T08:30:00+00:00,Thursday,Dec,8,2011,8,12,8,2011,BURGLARY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1005825,241931,,,,,802351
800670,5e1b4709,2011-11-10T08:00:00+00:00,Thursday,Nov,10,2011,8,11,11,2011,BURGLARY,FELONY,C,9,MANHATTAN,N.Y. POLICE DEPT,989136,203619,,,,,800670
802354,8cf0c6b9,2011-12-08T08:45:00+00:00,Thursday,Dec,8,2011,8,12,8,2011,ROBBERY,FELONY,U,44,BRONX,N.Y. POLICE DEPT,1010688,245851,,,,,802354
802355,f16a1eec,2011-12-08T08:50:00+00:00,Thursday,Dec,8,2011,8,12,8,2011,BURGLARY,FELONY,K,45,BRONX,N.Y. POLICE DEPT,1026180,244450,,,,,802355
800672,a7ca773c,2013-05-27T15:20:00+00:00,Monday,May,27,2013,15,5,27,2013,ROBBERY,FELONY,A,17,MANHATTAN,N.Y. POLICE DEPT,991128,210189,,,,,800672
802358,1d4a7bd7,2011-12-08T09:00:00+00:00,Thursday,Dec,8,2011,9,12,8,2011,ROBBERY,FELONY,N,67,BROOKLYN,N.Y. POLICE DEPT,1004346,180436,,,,,802358
803302,324c592d,2012-02-22T12:00:00+00:00,Wednesday,Feb,22,2012,12,2,22,2012,BURGLARY,FELONY,D,105,QUEENS,N.Y. POLICE DEPT,1058714,182370,,,,,803302
803304,985173b0,2012-02-22T12:00:00+00:00,Wednesday,Feb,22,2012,12,2,24,2012,GRAND LARCENY,FELONY,G,1,MANHATTAN,N.Y. POLICE DEPT,981383,200654,,,,,803304
802361,ee76c19e,2011-12-08T09:00:00+00:00,Thursday,Dec,8,2011,9,1,17,2012,GRAND LARCENY,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,990922,183257,,,,,802361
803307,d6be6b10,2012-02-22T12:00:00+00:00,Wednesday,Feb,22,2012,12,2,23,2012,GRAND LARCENY,FELONY,F,19,MANHATTAN,N.Y. POLICE DEPT,994822,217643,,,,,803307
803308,a7696ee,2012-02-22T12:00:00+00:00,Wednesday,Feb,22,2012,12,5,2,2012,GRAND LARCENY,FELONY,,109,QUEENS,N.Y. POLICE DEPT,1031787,218498,,,,,803308
803309,3015a58a,2012-02-22T12:00:00+00:00,Wednesday,Feb,22,2012,12,2,23,2012,GRAND LARCENY,FELONY,H,20,MANHATTAN,N.Y. POLICE DEPT,991168,225324,,,,,803309
802366,f6c7aeea,2014-03-21T10:25:00+00:00,Friday,Mar,21,2014,10,3,21,2014,ROBBERY,FELONY,I,68,BROOKLYN,N.Y. POLICE DEPT,976807,170209,,,,,802366
802367,1ecc7685,2014-03-21T10:25:00+00:00,Friday,Mar,21,2014,10,3,21,2014,GRAND LARCENY,FELONY,I,47,BRONX,N.Y. POLICE DEPT,1023894,266966,,,,,802367
800679,4.82E+09,2013-05-27T16:00:00+00:00,Monday,May,27,2013,16,5,27,2013,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,83,BROOKLYN,N.Y. POLICE DEPT,1004153,193744,,,,,800679
800680,31b595e4,2013-05-27T16:00:00+00:00,Monday,May,27,2013,16,6,1,2013,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,1,MANHATTAN,N.Y. POLICE DEPT,979879,200744,,,,,800680
803314,39372f1e,2012-11-08T01:00:00+00:00,Thursday,Nov,8,2012,1,11,10,2012,GRAND LARCENY,FELONY,K,19,MANHATTAN,N.Y. POLICE DEPT,998847,222621,,,,,803314
800681,e1700603,2013-05-27T16:00:00+00:00,Monday,May,27,2013,16,6,1,2013,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1007505,252277,,,,,800681
802371,3cfb149b,2014-03-21T11:00:00+00:00,Friday,Mar,21,2014,11,3,21,2014,GRAND LARCENY,FELONY,H,60,BROOKLYN,N.Y. HOUSING POLICE,984688,150503,,,,,802371
803317,88d46d78,2012-11-08T01:40:00+00:00,Thursday,Nov,8,2012,1,11,8,2012,ROBBERY,FELONY,F,90,BROOKLYN,N.Y. POLICE DEPT,1000157,194732,,,,,803317
800683,f745861a,2013-05-27T16:10:00+00:00,Monday,May,27,2013,16,5,27,2013,ROBBERY,FELONY,P,73,BROOKLYN,N.Y. POLICE DEPT,1009392,178590,,,,,800683
800684,6f834259,2013-05-27T16:10:00+00:00,Monday,May,27,2013,16,5,27,2013,FELONY ASSAULT,FELONY,A,43,BRONX,N.Y. HOUSING POLICE,1020891,236726,,,,,800684
803321,a1e90b97,2012-11-08T03:50:00+00:00,Thursday,Nov,8,2012,3,11,8,2012,ROBBERY,FELONY,E,30,MANHATTAN,N.Y. POLICE DEPT,999647,240652,,,,,803321
802376,2a68e055,2014-03-21T11:28:00+00:00,Friday,Mar,21,2014,11,3,21,2014,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,102,QUEENS,N.Y. POLICE DEPT,1033907,195105,,,,,802376
803323,581a8977,2012-11-08T04:00:00+00:00,Thursday,Nov,8,2012,4,11,8,2012,GRAND LARCENY,FELONY,A,66,BROOKLYN,N.Y. POLICE DEPT,993021,162715,,,,,803323
803324,15c8a67c,2012-11-08T04:00:00+00:00,Thursday,Nov,8,2012,4,11,8,2012,BURGLARY,FELONY,G,77,BROOKLYN,N.Y. POLICE DEPT,997689,184653,,,,,803324
803325,ddd5d260,2012-11-08T05:30:00+00:00,Thursday,Nov,8,2012,5,11,8,2012,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. TRANSIT POLICE,986061,213320,,,,,803325
800688,fc1cc55a,2013-05-27T16:57:00+00:00,Monday,May,27,2013,16,5,27,2013,GRAND LARCENY,FELONY,D,77,BROOKLYN,N.Y. TRANSIT POLICE,995908,183618,,,,,800688
800689,6449b0,2013-05-27T17:00:00+00:00,Monday,May,27,2013,17,5,28,2013,GRAND LARCENY,FELONY,Q,122,STATEN ISLAND,N.Y. POLICE DEPT,931835,153736,,,,,800689
803329,42660c98,2012-11-08T06:45:00+00:00,Thursday,Nov,8,2012,6,11,8,2012,BURGLARY,FELONY,P,114,QUEENS,N.Y. POLICE DEPT,1003379,219664,,,,,803329
803330,f31e31f4,2012-11-08T07:00:00+00:00,Thursday,Nov,8,2012,7,11,8,2012,GRAND LARCENY,FELONY,J,106,QUEENS,N.Y. POLICE DEPT,1035390,182933,,,,,803330
803332,f2f6614e,2012-09-20T09:00:00+00:00,Thursday,Sep,20,2012,9,1,26,2013,GRAND LARCENY,FELONY,C,17,MANHATTAN,N.Y. POLICE DEPT,991768,210161,,,,,803332
802385,c226c899,2012-02-22T03:45:00+00:00,Wednesday,Feb,22,2012,3,2,22,2012,BURGLARY,FELONY,J,88,BROOKLYN,N.Y. HOUSING POLICE,991148,192533,,,,,802385
800692,d3162f46,2012-09-16T00:05:00+00:00,Sunday,Sep,16,2012,0,9,16,2012,ROBBERY,FELONY,P,120,STATEN ISLAND,N.Y. POLICE DEPT,947424,172065,,,,,800692
803334,cb38d2fd,2012-09-20T09:00:00+00:00,Thursday,Sep,20,2012,9,9,20,2012,FELONY ASSAULT,FELONY,E,25,MANHATTAN,N.Y. POLICE DEPT,1001354,234576,,,,,803334
802387,4f21a829,2012-02-22T04:00:00+00:00,Wednesday,Feb,22,2012,4,2,22,2012,ROBBERY,FELONY,B,110,QUEENS,N.Y. POLICE DEPT,1016997,207103,,,,,802387
803337,db6e8b4d,2012-09-20T09:09:00+00:00,Thursday,Sep,20,2012,9,9,20,2012,FELONY ASSAULT,FELONY,I,40,BRONX,N.Y. POLICE DEPT,1006955,236480,,,,,803337
802392,ba741527,2012-02-22T05:01:00+00:00,Wednesday,Feb,22,2012,5,2,22,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,105,QUEENS,N.Y. POLICE DEPT,1057538,176489,,,,,802392
803340,67b08520,2012-09-20T09:30:00+00:00,Thursday,Sep,20,2012,9,9,20,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,I,83,BROOKLYN,N.Y. POLICE DEPT,1007551,195144,,,,,803340
802395,1a9a011f,2012-02-22T05:45:00+00:00,Wednesday,Feb,22,2012,5,2,22,2012,ROBBERY,FELONY,E,19,MANHATTAN,N.Y. POLICE DEPT,998018,224873,,,,,802395
802396,b721afa2,2012-02-22T05:51:00+00:00,Wednesday,Feb,22,2012,5,2,22,2012,ROBBERY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032149,189176,,,,,802396
803344,c8ee542c,2012-09-20T10:00:00+00:00,Thursday,Sep,20,2012,10,10,16,2012,GRAND LARCENY,FELONY,B,60,BROOKLYN,N.Y. POLICE DEPT,993844,149402,,,,,803344
800700,c9744907,2012-09-16T00:40:00+00:00,Sunday,Sep,16,2012,0,9,16,2012,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. TRANSIT POLICE,983458,206549,,,,,800700
803346,e9f7d38f,2012-09-20T10:00:00+00:00,Thursday,Sep,20,2012,10,9,29,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,105,QUEENS,N.Y. POLICE DEPT,1057020,180749,,,,,803346
800701,59352789,2012-09-16T00:45:00+00:00,Sunday,Sep,16,2012,0,9,16,2012,FELONY ASSAULT,FELONY,M,73,BROOKLYN,N.Y. POLICE DEPT,1008202,179835,,,,,800701
800702,d47247db,2012-09-16T00:50:00+00:00,Sunday,Sep,16,2012,0,9,16,2012,FELONY ASSAULT,FELONY,C,115,QUEENS,N.Y. POLICE DEPT,1016395,214622,,,,,800702
802402,56356620,2012-02-22T06:15:00+00:00,Wednesday,Feb,22,2012,6,2,22,2012,BURGLARY,FELONY,D,105,QUEENS,N.Y. POLICE DEPT,1058714,182370,,,,,802402
800703,69098b15,2012-09-16T00:57:00+00:00,Sunday,Sep,16,2012,0,9,18,2012,GRAND LARCENY,FELONY,B,110,QUEENS,N.Y. POLICE DEPT,1018002,208780,,,,,800703
802404,8df78f6a,2012-07-26T21:30:00+00:00,Thursday,Jul,26,2012,21,7,26,2012,GRAND LARCENY,FELONY,D,77,BROOKLYN,N.Y. POLICE DEPT,995935,184299,,,,,802404
803352,fbd25ed,2012-12-22T01:00:00+00:00,Saturday,Dec,22,2012,1,12,24,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,77,BROOKLYN,N.Y. POLICE DEPT,995193,184675,,,,,803352
802405,322b1977,2012-07-26T21:30:00+00:00,Thursday,Jul,26,2012,21,8,6,2012,GRAND LARCENY,FELONY,D,88,BROOKLYN,N.Y. POLICE DEPT,992826,192283,,,,,802405
803353,afdb39c9,2012-12-22T01:00:00+00:00,Saturday,Dec,22,2012,1,12,22,2012,BURGLARY,FELONY,J,81,BROOKLYN,N.Y. POLICE DEPT,1005870,186814,,,,,803353
802406,5485a8a7,2012-07-26T21:30:00+00:00,Thursday,Jul,26,2012,21,7,27,2012,FELONY ASSAULT,FELONY,M,114,QUEENS,N.Y. HOUSING POLICE,999166,215253,,,,,802406
803355,93e7c92e,2012-12-22T01:00:00+00:00,Saturday,Dec,22,2012,1,12,22,2012,ROBBERY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010097,194817,,,,,803355
802408,6a94d0ff,2012-07-26T21:35:00+00:00,Thursday,Jul,26,2012,21,7,26,2012,ROBBERY,FELONY,H,81,BROOKLYN,N.Y. POLICE DEPT,1003025,188556,,,,,802408
803357,c05a3596,2012-12-22T01:10:00+00:00,Saturday,Dec,22,2012,1,12,22,2012,BURGLARY,FELONY,J,90,BROOKLYN,N.Y. POLICE DEPT,1001676,195154,,,,,803357
802410,c5576d68,2012-07-26T21:45:00+00:00,Thursday,Jul,26,2012,21,7,26,2012,GRAND LARCENY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1002381,248347,,,,,802410
803360,1195de99,2012-12-22T01:30:00+00:00,Saturday,Dec,22,2012,1,1,5,2013,GRAND LARCENY,FELONY,C,1,MANHATTAN,N.Y. POLICE DEPT,980594,195779,,,,,803360
802413,e207d389,2012-07-26T22:00:00+00:00,Thursday,Jul,26,2012,22,7,27,2012,GRAND LARCENY,FELONY,A,106,QUEENS,N.Y. POLICE DEPT,1029730,180303,,,,,802413
803363,a135d46d,2012-12-22T01:50:00+00:00,Saturday,Dec,22,2012,1,12,22,2012,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,991825,154984,,,,,803363
803364,21a6bfa6,2012-12-22T01:50:00+00:00,Saturday,Dec,22,2012,1,12,22,2012,GRAND LARCENY,FELONY,A,17,MANHATTAN,N.Y. POLICE DEPT,990115,210610,,,,,803364
800718,70b7c380,2013-05-23T05:30:00+00:00,Thursday,May,23,2013,5,5,23,2013,FELONY ASSAULT,FELONY,M,107,QUEENS,N.Y. POLICE DEPT,1033011,199781,,,,,800718
803372,58533a7d,2011-11-10T18:15:00+00:00,Thursday,Nov,10,2011,18,11,14,2011,GRAND LARCENY,FELONY,D,19,MANHATTAN,N.Y. POLICE DEPT,996773,223149,,,,,803372
803373,f7f8d185,2011-11-10T18:15:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,ROBBERY,FELONY,D,24,MANHATTAN,N.Y. POLICE DEPT,994863,229209,,,,,803373
803374,b14ab24a,2011-11-10T18:15:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,FELONY ASSAULT,FELONY,A,32,MANHATTAN,N.Y. POLICE DEPT,1000313,234249,,,,,803374
803375,48293314,2011-11-10T18:15:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,ROBBERY,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,1001264,244950,,,,,803375
803376,5c662dc0,2011-11-10T18:18:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,FELONY ASSAULT,FELONY,K,52,BRONX,N.Y. POLICE DEPT,1016779,259149,,,,,803376
802427,68cc2d99,2012-09-20T02:10:00+00:00,Thursday,Sep,20,2012,2,9,20,2012,ROBBERY,FELONY,E,81,BROOKLYN,N.Y. POLICE DEPT,1005373,190140,,,,,802427
803377,9996c0c1,2011-11-10T18:18:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,FELONY ASSAULT,FELONY,K,52,BRONX,N.Y. POLICE DEPT,1016779,259149,,,,,803377
802429,67aebbc3,2012-09-20T02:15:00+00:00,Thursday,Sep,20,2012,2,9,20,2012,ROBBERY,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1010773,235521,,,,,802429
800725,d4ddcf40,2013-05-23T06:45:00+00:00,Thursday,May,23,2013,6,5,23,2013,BURGLARY,FELONY,B,115,QUEENS,N.Y. POLICE DEPT,1022283,217308,,,,,800725
803379,4ca86d7b,2011-11-10T18:20:00+00:00,Thursday,Nov,10,2011,18,11,10,2011,FELONY ASSAULT,FELONY,F,75,BROOKLYN,N.Y. POLICE DEPT,1014120,181866,,,,,803379
802431,6dfaa466,2012-09-20T02:27:00+00:00,Thursday,Sep,20,2012,2,9,27,2012,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,10,MANHATTAN,N.Y. POLICE DEPT,984661,211721,,,,,802431
800727,6a219672,2013-05-23T07:00:00+00:00,Thursday,May,23,2013,7,5,25,2013,BURGLARY,FELONY,C,109,QUEENS,N.Y. POLICE DEPT,1033086,213034,,,,,800727
